,Title,Company,Location,Job Snippet,Job Url,Salary
234,newFinancial Planning & Analysis Manager,Corporate Executive Search Inc.,Temporarily Remote in Taguig,Identifies and resolves issues in relation to financial statement review.Leads the standardization of analysis and presentation of financial and operational…,https://ph.indeed.com/company/Corporate-Executive-Search-Inc./jobs/Financial-Planning-Analysis-Manager-81dd324a7f9794cb?fccid=f3efc8c35a677b45&vjs=3,None
235,newStore Manager,Adidas,Manila,Has a working knowledge of the Profit and Loss Statement and the store KPI’s and makes commercial decisions based on sound financial judgment.,https://ph.indeed.com/rc/clk?jk=6a8c98ab3be01213&fccid=8686937f641f561b&vjs=3,None
236,newProcurement Assistant Manager,Prescon Philippines Inc,Manila,"Manages key financial indicators of department operations.Bachelor’s degree in any Engineering, Architecture, Business Administration, or related fields.",https://ph.indeed.com/company/Prescon-Philippines-Inc/jobs/Procurement-Assistant-Manager-d1b23ff5c7ab75cb?fccid=3c32392e63f100c0&vjs=3,"PHP 50,000 - PHP 60,000 a month"
237,newRetail Operations Manager,Apollo Drugstore,Pasay,Loves metrics and numbers and has experience monitoring financial goals.Ensure that the stores achieve financial targets through monitoring and improvement of…,https://ph.indeed.com/company/One-Oasis-Premier-Holdings-Corp/jobs/Retail-Operation-Manager-85d368b02bbd7da9?fccid=46af5795e2e6a1b5&vjs=3,"PHP 35,000 - PHP 45,000 a month"
238,newResident Housekeeping Manager (145327),Shangri-La Hotels,Manila,Be the overall in-charge of the Housekeeping Operations in the Hotel.Coordinate with other departments to ensure the cleaning of the facilities are maintained.,https://ph.indeed.com/rc/clk?jk=eedd25844afa0605&fccid=da7c155197c82fa2&vjs=3,None
239,newFinancial Advisor,Pru Life UK,Makati,Help clients accomplish financial objectives by assessing the financial situation; Developing and presenting financial solutions such as insurance and…,https://ph.indeed.com/company/PruLife-UK/jobs/Financial-Advisor-acd8f6d2364ed37d?fccid=93fbdce789b5e8cd&vjs=3,"PHP 20,000 - PHP 60,000 a month"
240,newOperations Manager,Making Fine Beverages Corporation - TIGER SUGAR PH,Quezon City,"Analyze and report weekly on controllable, sales and profits to ensure accurate and timely financial tracking.Ensure 100% customer satisfaction at all time.",https://ph.indeed.com/company/Gastroprime-Holdings-(Tiger-Sugar--PH)/jobs/Operation-Manager-cad63fb69680415e?fccid=d7a8729ef11ca065&vjs=3,"PHP 45,000 - PHP 50,000 a month"
241,new07 - Bookkeeper,Support Shepherd,Remote in Manila,Processing payments and sending receipts.Creating weekly reports for the people who paid and enter in the database.Other bookkeeping functions as needed.,https://ph.indeed.com/company/Support-Shepherd/jobs/-7e0e27a4c7314a38?fccid=28382f241cf295a3&vjs=3,"PHP 50,000 - PHP 80,000 a month"
242,Relationship Manager,Asian Venture Philanthropy Network (AVPN),Remote in Manila,"AVPN also produces research reports that support ecosystem development, hosts a platform to match the financial and non-financial resources of investors with…",https://ph.indeed.com/company/AVPN-Hong-Kong-Limited/jobs/Relationship-Manager-fe182c95f6af95af?fccid=8b5de540d74427d0&vjs=3,"PHP 60,000 - PHP 70,000 a month"
243,Financial Risk Manager,AIA Group,Taguig,"Complete the BAU financial risk reports such as the quarterly financial risk pack, strategic risk monitoring, financial watchlist, QMR, risk related reports in…",https://ph.indeed.com/rc/clk?jk=9e8ba619b2a779fb&fccid=ff4a8ebfccf9af72&vjs=3,None
244,newDuty Airport Manager Manila,Qantas Airways Limited,Manila,"As a Duty Airport Manager on a shift basis, you will be responsible for managing Airport operations & business through the optimisation of safety, customer…",https://ph.indeed.com/rc/clk?jk=719cf9381a7d1967&fccid=324609cba1d1a5ac&vjs=3,None
245,"URGENT! Financial Operations Manager | PHP 50,000 | Pasay Ci...",JK Network Services,Pasay,Prepares financial statements and other financial reports.It develops tools for virtual currency to increase community convenience. *.,https://ph.indeed.com/company/JK-Network-Services/jobs/Financial-Operation-Manager-PHP-671ae99b54584cf0?fccid=62bd09cb34df5ce3&vjs=3,"PHP 50,000 a month"
246,newRestaurant Manager,Mary Grace Foods Inc,Quezon City+4 locations,Proven customer service experience as a manager.You will deliver a high-quality menu and motivate our staff to provide excellent customer service.,https://ph.indeed.com/company/Mary-Grace-Foods/jobs/Restaurant-Manager-09020f84811af60e?fccid=052e71e3355566d2&vjs=3,"PHP 25,000 a month"
247,newProduction and Maintenance Asst. Manager,Prescon Philippines Inc,Manila,"Manages key financial indicators for the production and maintenance operations.Bachelor's degree in any Engineering field.Job Types: Full-time, Permanent.",https://ph.indeed.com/company/Prescon-Philippines-Inc/jobs/Production-Maintenance-Assistant-Manager-5be2d92bc4c100f3?fccid=3c32392e63f100c0&vjs=3,"PHP 50,000 - PHP 60,000 a month"
248,Wealth Portfolio Manager | Entrepreneurship Program | Financ...,Philam Life - An AIA Group Company,Makati,Promotes and markets financial solutions of Philam Life.Identify client's financial goals and expectations and assist them in selecting appropriate investment…,https://ph.indeed.com/rc/clk?jk=72a5dedb4cd0039d&fccid=df22ce88e23e5f47&vjs=3,None
249,newFinancial Planning & Analysis Manager,Corporate Executive Search Inc.,Temporarily Remote in Taguig,Identifies and resolves issues in relation to financial statement review.Leads the standardization of analysis and presentation of financial and operational…,https://ph.indeed.com/company/Corporate-Executive-Search-Inc./jobs/Financial-Planning-Analysis-Manager-81dd324a7f9794cb?fccid=f3efc8c35a677b45&vjs=3,None
250,newStore Manager,Adidas,Manila,Has a working knowledge of the Profit and Loss Statement and the store KPI’s and makes commercial decisions based on sound financial judgment.,https://ph.indeed.com/rc/clk?jk=6a8c98ab3be01213&fccid=8686937f641f561b&vjs=3,None
251,newProcurement Assistant Manager,Prescon Philippines Inc,Manila,"Manages key financial indicators of department operations.Bachelor’s degree in any Engineering, Architecture, Business Administration, or related fields.",https://ph.indeed.com/company/Prescon-Philippines-Inc/jobs/Procurement-Assistant-Manager-d1b23ff5c7ab75cb?fccid=3c32392e63f100c0&vjs=3,"PHP 50,000 - PHP 60,000 a month"
252,newRetail Operations Manager,Apollo Drugstore,Pasay,Loves metrics and numbers and has experience monitoring financial goals.Ensure that the stores achieve financial targets through monitoring and improvement of…,https://ph.indeed.com/company/One-Oasis-Premier-Holdings-Corp/jobs/Retail-Operation-Manager-85d368b02bbd7da9?fccid=46af5795e2e6a1b5&vjs=3,"PHP 35,000 - PHP 45,000 a month"
253,newResident Housekeeping Manager (145327),Shangri-La Hotels,Manila,Be the overall in-charge of the Housekeeping Operations in the Hotel.Coordinate with other departments to ensure the cleaning of the facilities are maintained.,https://ph.indeed.com/rc/clk?jk=eedd25844afa0605&fccid=da7c155197c82fa2&vjs=3,None
254,newFinancial Advisor,Pru Life UK,Makati,Help clients accomplish financial objectives by assessing the financial situation; Developing and presenting financial solutions such as insurance and…,https://ph.indeed.com/company/PruLife-UK/jobs/Financial-Advisor-acd8f6d2364ed37d?fccid=93fbdce789b5e8cd&vjs=3,"PHP 20,000 - PHP 60,000 a month"
255,newCustomer Service Associate Manager,Wells Fargo,Manila,"Manage allocation of people and financial resources for customer service.Collaborate and consult with internal partners, relationship managers, and colleagues…",https://ph.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdG5ZL4C8Qq4L6_9C5Q6In8jBHvbmjkmbwx_jqHGR-0crH-tFWzEUlHkw3aUwEuFp6cI1sXOO4G8wSo8q0KS_vww1LJPy0caFyX79-UdbiCtDiWF6PvtUO36hquaAdsKM10XNyrYUwZZnBIusFBXZvb6SQBMvyCxdic5nTmVbV23FVVCyPZBb0XYYPqscP7Sfg8mq5WI9PRXo2_Uwxiq8IGQXeLlVNSvVmNoAcQ5gds9lk46QMz7iHSznFidaxViINO-7bVzY4l8M0gNaszHIbsOl2KSlPbUAXCds8_v0Eb-OCENM9bjWxENfQgs-Ib4km7eeVE84Jt0NE0hkAfEjJlYHDetIgTPlbF2rrDbFNKpPO4lEG9jiGTANx8JB2hEnDR-bq92EwIwJIY-KEFbiXhAbHwxE1gnWqMdCRLO0r-mj1stbiacHIe8t4CK7Z3E8dBWwqMMOIowHSIaEfWr3BRk3BbIEj1hv8TTcpTnjsdqBApqqHslMOHN7s5ebR4H8UlcjwBdTuYBKcFYIBdOVSYsZyOZheqv1U6hCRyX6Fibg4ucweoW513EG-zJsvVTvvXz9GVOvxxbkhkemwSb9sjLvyzvrJxHu5Dh5KnXwamtKzAi0L1zzQidl6pcY8OPvz-I8HPuJTeOs6Yiv_gMhP9-apdfqmXwZJ&p=0&fvj=0&vjs=3,None
256,newBusiness Development Manager,Counto,Remote in Manila,Lead generation: Develop and grow the pipeline of small business owners who might be interested in Counto's services.Event management skills are an added plus.,https://ph.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CGoa8kOvm4cdVn3yVUHbyOXTpbu9vYfEQ_yhF8woKjCEAqGvvbKDaEfiA9OANXLrI2EcnMoITOVIpsxRGW8qiMl1gm1SzWgUuE1oHQtrAgKyFexJlwjyBEa66QCIrGDlL8stN_4cGd34RgW86ybCTst5u2RjgdJTQ1nKz5_vSxgaeahlEyri8ePbsRNh_7LIkMPDT5Q_KEeA3iD5mmmyZBCb5Ci8e9BmTRpPmWxMTdRGvsn7qhpLAT_BaqWKqo2innhgFJ_ITdLFTptIlddChrqpH0-qkRx_kTLhrxuYmcvYSeyTQwXRrQzTqigHKqBBzJjXVcn30ttm0vQDSMqAEwC6ur5-HUi6EaBTDOMdZcHVyFDiYkGmkjp6FI6ax-XjOZg9P8m0sUeBFeVm85x6_LRv9AFzYNgoKbstRg31wCSoDsHqhNFm0ikaZVS1yNB0nPZbyK9NX-8NOqmvZd2y65OK0Bif3qfNisHYtGkEPahg==&p=1&fvj=1&vjs=3,"PHP 25,836 - PHP 83,799 a month"
257,newOperations Manager,Making Fine Beverages Corporation - TIGER SUGAR PH,Quezon City,"Analyze and report weekly on controllable, sales and profits to ensure accurate and timely financial tracking.Ensure 100% customer satisfaction at all time.",https://ph.indeed.com/company/Gastroprime-Holdings-(Tiger-Sugar--PH)/jobs/Operation-Manager-cad63fb69680415e?fccid=d7a8729ef11ca065&vjs=3,"PHP 45,000 - PHP 50,000 a month"
258,Sales and Operations Manager,Icon Executive Asia,Taguig,Developing and controlling all operational budgets to ensure that the company has all the resources required to meet its objectives within agreed financial…,https://ph.indeed.com/company/Icon-Executive-Asia/jobs/Sales-Operation-Manager-6b81e27e73ec0f43?fccid=4792eba758818a50&vjs=3,"PHP 70,000 - PHP 100,000 a month"
259,newOperations Manager,Scentsmith Perfumery Inc,Manila,"Responsible for maximizing sales and profitability of retail stores while controlling expenses according to financial budget.Job Types: Full-time, Permanent.",https://ph.indeed.com/company/Scentsmith-Perfumery-Inc/jobs/Operation-Manager-d5f396b53c702894?fccid=90676b23cdfc6544&vjs=3,"PHP 50,000 a month"
260,Relationship Manager,Asian Venture Philanthropy Network (AVPN),Remote in Manila,"AVPN also produces research reports that support ecosystem development, hosts a platform to match the financial and non-financial resources of investors with…",https://ph.indeed.com/company/AVPN-Hong-Kong-Limited/jobs/Relationship-Manager-fe182c95f6af95af?fccid=8b5de540d74427d0&vjs=3,"PHP 60,000 - PHP 70,000 a month"
261,newCollections Agency Manager,Eastwest Bank,Mandaluyong,"Reviews and corrects, if necessary, financial and non-financial endorsements submitted by the external collections agencies (ECAs).",https://ph.indeed.com/rc/clk?jk=6a9cb2da84da6d61&fccid=9463b5ff29280929&vjs=3,None
262,newArea Manager,Fruitas Holdings Inc,Quezon City,Undertake sound financial management to ensure stores are profitable and stay within budget.Lead a team of store managers towards effective collaboration and…,https://ph.indeed.com/company/Fruitas-Holdings-Inc./jobs/Area-Manager-26ecb8e3a263f959?fccid=b8f071bd5961ea7d&vjs=3,None
263,Sales Manager,Consistent Frozen Solutions,Temporarily Remote in Manila,"Accomplishes financial objectives by creating strategies and initiatives based on set sales targets, preparing an annual sales budget, analyzing variances, and…",https://ph.indeed.com/company/Consistent-Frozen-Solutions/jobs/Sales-Manager-47b34654098616dd?fccid=2594685aaaceda4d&vjs=3,"PHP 50,000 - PHP 100,000 a month"
264,newDuty Airport Manager Manila,Qantas Airways Limited,Manila,"As a Duty Airport Manager on a shift basis, you will be responsible for managing Airport operations & business through the optimisation of safety, customer…",https://ph.indeed.com/rc/clk?jk=719cf9381a7d1967&fccid=324609cba1d1a5ac&vjs=3,None
265,newRetail Operations Manager,Apollo Drugstore,Pasay,Loves metrics and numbers and has experience monitoring financial goals.Ensure that the stores achieve financial targets through monitoring and improvement of…,https://ph.indeed.com/company/One-Oasis-Premier-Holdings-Corp/jobs/Retail-Operation-Manager-85d368b02bbd7da9?fccid=46af5795e2e6a1b5&vjs=3,"PHP 35,000 - PHP 45,000 a month"
266,newFinancial Planning & Analysis Manager,Corporate Executive Search Inc.,Temporarily Remote in Taguig,Identifies and resolves issues in relation to financial statement review.Leads the standardization of analysis and presentation of financial and operational…,https://ph.indeed.com/company/Corporate-Executive-Search-Inc./jobs/Financial-Planning-Analysis-Manager-81dd324a7f9794cb?fccid=f3efc8c35a677b45&vjs=3,None
267,Sales Manager,Ingnius Systems Private Limited,Temporarily Remote in Taguig,"Comfortable work set up - laptop, headset, computer accessories, and financial contribution towards your WFH setup.Day 1 Premium HMO with Dental.",https://ph.indeed.com/company/Ingniusystek/jobs/Sales-Manager-2c683def33d266b1?fccid=11978632bd81f3f8&vjs=3,"PHP 70,000 - PHP 100,000 a month"
268,newOffice Manager,Emma The Sleep Company,Manila,"You will produce reports, achieve financial objectives, schedule expenditures and initiate corrective actions when required.",https://ph.indeed.com/rc/clk?jk=4a28ed7f3ee29e5c&fccid=28838a4ebeb1c188&vjs=3,None
269,Assistant Manager for Operations,"Online Loans Pilipinas Financing, Inc.",Mandaluyong,"Acts as the overall in-charge of operations when Head of Operations is not around.Makes independent decisions, which have a day to day impact in area of…","https://ph.indeed.com/company/ONLINE-LOANS-PILIPINAS-FINANCING,-INC./jobs/Assistant-Manager-Operation-7857848e62bec262?fccid=c1dc829679ef352b&vjs=3","PHP 40,000 a month"
270,newOperations Manager,Making Fine Beverages Corporation - TIGER SUGAR PH,Quezon City,"Analyze and report weekly on controllable, sales and profits to ensure accurate and timely financial tracking.Ensure 100% customer satisfaction at all time.",https://ph.indeed.com/company/Gastroprime-Holdings-(Tiger-Sugar--PH)/jobs/Operation-Manager-cad63fb69680415e?fccid=d7a8729ef11ca065&vjs=3,"PHP 45,000 - PHP 50,000 a month"
271,new07 - Bookkeeper,Support Shepherd,Remote in Manila,Processing payments and sending receipts.Creating weekly reports for the people who paid and enter in the database.Other bookkeeping functions as needed.,https://ph.indeed.com/company/Support-Shepherd/jobs/-7e0e27a4c7314a38?fccid=28382f241cf295a3&vjs=3,"PHP 50,000 - PHP 80,000 a month"
272,Relationship Manager,Asian Venture Philanthropy Network (AVPN),Remote in Manila,"AVPN also produces research reports that support ecosystem development, hosts a platform to match the financial and non-financial resources of investors with…",https://ph.indeed.com/company/AVPN-Hong-Kong-Limited/jobs/Relationship-Manager-fe182c95f6af95af?fccid=8b5de540d74427d0&vjs=3,"PHP 60,000 - PHP 70,000 a month"
273,Financial Risk Manager,AIA Group,Taguig,"Complete the BAU financial risk reports such as the quarterly financial risk pack, strategic risk monitoring, financial watchlist, QMR, risk related reports in…",https://ph.indeed.com/rc/clk?jk=9e8ba619b2a779fb&fccid=ff4a8ebfccf9af72&vjs=3,None
274,newDuty Airport Manager Manila,Qantas Airways Limited,Manila,"As a Duty Airport Manager on a shift basis, you will be responsible for managing Airport operations & business through the optimisation of safety, customer…",https://ph.indeed.com/rc/clk?jk=719cf9381a7d1967&fccid=324609cba1d1a5ac&vjs=3,None
275,"URGENT! Financial Operations Manager | PHP 50,000 | Pasay Ci...",JK Network Services,Pasay,Prepares financial statements and other financial reports.It develops tools for virtual currency to increase community convenience. *.,https://ph.indeed.com/company/JK-Network-Services/jobs/Financial-Operation-Manager-PHP-671ae99b54584cf0?fccid=62bd09cb34df5ce3&vjs=3,"PHP 50,000 a month"
276,newRestaurant Manager,Mary Grace Foods Inc,Quezon City+4 locations,Proven customer service experience as a manager.You will deliver a high-quality menu and motivate our staff to provide excellent customer service.,https://ph.indeed.com/company/Mary-Grace-Foods/jobs/Restaurant-Manager-09020f84811af60e?fccid=052e71e3355566d2&vjs=3,"PHP 25,000 a month"
277,newProduction and Maintenance Asst. Manager,Prescon Philippines Inc,Manila,"Manages key financial indicators for the production and maintenance operations.Bachelor's degree in any Engineering field.Job Types: Full-time, Permanent.",https://ph.indeed.com/company/Prescon-Philippines-Inc/jobs/Production-Maintenance-Assistant-Manager-5be2d92bc4c100f3?fccid=3c32392e63f100c0&vjs=3,"PHP 50,000 - PHP 60,000 a month"
278,Wealth Portfolio Manager | Entrepreneurship Program | Financ...,Philam Life - An AIA Group Company,Makati,Promotes and markets financial solutions of Philam Life.Identify client's financial goals and expectations and assist them in selecting appropriate investment…,https://ph.indeed.com/rc/clk?jk=72a5dedb4cd0039d&fccid=df22ce88e23e5f47&vjs=3,None
279,newFinancial Planning & Analysis Manager,Corporate Executive Search Inc.,Temporarily Remote in Taguig,Identifies and resolves issues in relation to financial statement review.Leads the standardization of analysis and presentation of financial and operational…,https://ph.indeed.com/company/Corporate-Executive-Search-Inc./jobs/Financial-Planning-Analysis-Manager-81dd324a7f9794cb?fccid=f3efc8c35a677b45&vjs=3,None
280,newStore Manager,Adidas,Manila,Has a working knowledge of the Profit and Loss Statement and the store KPI’s and makes commercial decisions based on sound financial judgment.,https://ph.indeed.com/rc/clk?jk=6a8c98ab3be01213&fccid=8686937f641f561b&vjs=3,None
281,newProcurement Assistant Manager,Prescon Philippines Inc,Manila,"Manages key financial indicators of department operations.Bachelor’s degree in any Engineering, Architecture, Business Administration, or related fields.",https://ph.indeed.com/company/Prescon-Philippines-Inc/jobs/Procurement-Assistant-Manager-d1b23ff5c7ab75cb?fccid=3c32392e63f100c0&vjs=3,"PHP 50,000 - PHP 60,000 a month"
